Year,Industry_aggregation_NZSIOC,Industry_name_NZSIOC,Units,Variable_code,Variable_name,Variable_category,Value,Industry_code_ANZSIC06
2015,Level 1,"Public Order, Safety and Regulatory Services",Dollars (millions),H29,Other assets,Financial position,532,"ANZSIC06 division O (excluding classes O751, O752, O753, O754, O755, O760, and O7711)"
2015,Level 1,"Public Order, Safety and Regulatory Services",Dollars (millions),H30,Total equity and liabilities,Financial position,1081,"ANZSIC06 division O (excluding classes O751, O752, O753, O754, O755, O760, and O7711)"
2015,Level 1,"Public Order, Safety and Regulatory Services",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,285,"ANZSIC06 division O (excluding classes O751, O752, O753, O754, O755, O760, and O7711)"
2015,Level 1,"Public Order, Safety and Regulatory Services",Dollars (millions),H32,Current liabilities,Financial position,261,"ANZSIC06 division O (excluding classes O751, O752, O753, O754, O755, O760, and O7711)"
2015,Level 1,"Public Order, Safety and Regulatory Services",Dollars (millions),H33,Other liabilities,Financial position,535,"ANZSIC06 division O (excluding classes O751, O752, O753, O754, O755, O760, and O7711)"
2015,Level 1,"Public Order, Safety and Regulatory Services",Percentage,H36,Current ratio,Financial ratios,151,"ANZSIC06 division O (excluding classes O751, O752, O753, O754, O755, O760, and O7711)"
2015,Level 1,"Public Order, Safety and Regulatory Services",Percentage,H37,Quick ratio,Financial ratios,144,"ANZSIC06 division O (excluding classes O751, O752, O753, O754, O755, O760, and O7711)"
2015,Level 1,"Public Order, Safety and Regulatory Services",Percentage,H39,Return on equity,Financial ratios,34,"ANZSIC06 division O (excluding classes O751, O752, O753, O754, O755, O760, and O7711)"
2015,Level 1,"Public Order, Safety and Regulatory Services",Percentage,H40,Return on total assets,Financial ratios,9,"ANZSIC06 division O (excluding classes O751, O752, O753, O754, O755, O760, and O7711)"
2015,Level 1,"Public Order, Safety and Regulatory Services",Percentage,H41,Liabilities structure,Financial ratios,26,"ANZSIC06 division O (excluding classes O751, O752, O753, O754, O755, O760, and O7711)"
2015,Level 3,"Public Order, Safety and Regulatory Services",Dollars (millions),H01,Total income,Financial performance,1222,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 3,"Public Order, Safety and Regulatory Services",Dollars (millions),H04,Sales of goods and services,Financial performance,1211,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 3,"Public Order, Safety and Regulatory Services",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,C,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 3,"Public Order, Safety and Regulatory Services",Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,C,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 3,"Public Order, Safety and Regulatory Services",Dollars (millions),H07,Non-operating income,Financial performance,C,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 3,"Public Order, Safety and Regulatory Services",Dollars (millions),H08,Total expenditure,Financial performance,1125,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 3,"Public Order, Safety and Regulatory Services",Dollars (millions),H09,Interest and donations,Financial performance,35,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 3,"Public Order, Safety and Regulatory Services",Dollars (millions),H10,Indirect taxes,Financial performance,5,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 3,"Public Order, Safety and Regulatory Services",Dollars (millions),H11,Depreciation,Financial performance,35,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 3,"Public Order, Safety and Regulatory Services",Dollars (millions),H12,Salaries and wages paid,Financial performance,531,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 3,"Public Order, Safety and Regulatory Services",Dollars (millions),H13,Redundancy and severance,Financial performance,1,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 3,"Public Order, Safety and Regulatory Services",Dollars (millions),H19,Purchases and other operating expenses,Financial performance,516,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 3,"Public Order, Safety and Regulatory Services",Dollars (millions),H20,Non-operating expenses,Financial performance,3,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 3,"Public Order, Safety and Regulatory Services",Dollars (millions),H21,Opening stocks,Financial performance,15,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 3,"Public Order, Safety and Regulatory Services",Dollars (millions),H22,Closing stocks,Financial performance,16,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 3,"Public Order, Safety and Regulatory Services",Dollars (millions),H23,Surplus before income tax,Financial performance,98,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 3,"Public Order, Safety and Regulatory Services",Dollars (millions),H24,Total assets,Financial position,1081,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 3,"Public Order, Safety and Regulatory Services",Dollars (millions),H25,Current assets,Financial position,392,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 3,"Public Order, Safety and Regulatory Services",Dollars (millions),H26,Fixed tangible assets,Financial position,156,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 3,"Public Order, Safety and Regulatory Services",Dollars (millions),H27,Additions to fixed assets,Financial position,42,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 3,"Public Order, Safety and Regulatory Services",Dollars (millions),H28,Disposals of fixed assets,Financial position,15,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 3,"Public Order, Safety and Regulatory Services",Dollars (millions),H29,Other assets,Financial position,532,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 3,"Public Order, Safety and Regulatory Services",Dollars (millions),H30,Total equity and liabilities,Financial position,1081,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 3,"Public Order, Safety and Regulatory Services",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,285,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 3,"Public Order, Safety and Regulatory Services",Dollars (millions),H32,Current liabilities,Financial position,261,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 3,"Public Order, Safety and Regulatory Services",Dollars (millions),H33,Other liabilities,Financial position,535,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 3,"Public Order, Safety and Regulatory Services",Percentage,H36,Current ratio,Financial ratios,151,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 3,"Public Order, Safety and Regulatory Services",Percentage,H37,Quick ratio,Financial ratios,144,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 3,"Public Order, Safety and Regulatory Services",Percentage,H39,Return on equity,Financial ratios,34,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 3,"Public Order, Safety and Regulatory Services",Percentage,H40,Return on total assets,Financial ratios,9,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 3,"Public Order, Safety and Regulatory Services",Percentage,H41,Liabilities structure,Financial ratios,26,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 4,"Public Order, Safety and Regulatory Services",Dollars (millions),H01,Total income,Financial performance,1222,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 4,"Public Order, Safety and Regulatory Services",Dollars (millions),H04,Sales of goods and services,Financial performance,1211,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 4,"Public Order, Safety and Regulatory Services",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,C,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 4,"Public Order, Safety and Regulatory Services",Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,C,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 4,"Public Order, Safety and Regulatory Services",Dollars (millions),H07,Non-operating income,Financial performance,C,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 4,"Public Order, Safety and Regulatory Services",Dollars (millions),H08,Total expenditure,Financial performance,1125,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 4,"Public Order, Safety and Regulatory Services",Dollars (millions),H09,Interest and donations,Financial performance,35,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 4,"Public Order, Safety and Regulatory Services",Dollars (millions),H10,Indirect taxes,Financial performance,5,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 4,"Public Order, Safety and Regulatory Services",Dollars (millions),H11,Depreciation,Financial performance,35,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 4,"Public Order, Safety and Regulatory Services",Dollars (millions),H12,Salaries and wages paid,Financial performance,531,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 4,"Public Order, Safety and Regulatory Services",Dollars (millions),H13,Redundancy and severance,Financial performance,1,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 4,"Public Order, Safety and Regulatory Services",Dollars (millions),H19,Purchases and other operating expenses,Financial performance,516,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 4,"Public Order, Safety and Regulatory Services",Dollars (millions),H20,Non-operating expenses,Financial performance,3,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 4,"Public Order, Safety and Regulatory Services",Dollars (millions),H21,Opening stocks,Financial performance,15,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 4,"Public Order, Safety and Regulatory Services",Dollars (millions),H22,Closing stocks,Financial performance,16,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 4,"Public Order, Safety and Regulatory Services",Dollars (millions),H23,Surplus before income tax,Financial performance,98,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 4,"Public Order, Safety and Regulatory Services",Dollars (millions),H24,Total assets,Financial position,1081,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 4,"Public Order, Safety and Regulatory Services",Dollars (millions),H25,Current assets,Financial position,392,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 4,"Public Order, Safety and Regulatory Services",Dollars (millions),H26,Fixed tangible assets,Financial position,156,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 4,"Public Order, Safety and Regulatory Services",Dollars (millions),H27,Additions to fixed assets,Financial position,42,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 4,"Public Order, Safety and Regulatory Services",Dollars (millions),H28,Disposals of fixed assets,Financial position,15,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 4,"Public Order, Safety and Regulatory Services",Dollars (millions),H29,Other assets,Financial position,532,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 4,"Public Order, Safety and Regulatory Services",Dollars (millions),H30,Total equity and liabilities,Financial position,1081,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 4,"Public Order, Safety and Regulatory Services",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,285,ANZSIC06 groups O771 and O772 (excluding class O7711)
2015,Level 4,"Public Order, Safety and Regulatory Services",Dollars (millions),H32,Current liabilities,Financial position,261,ANZSIC06 groups O771 and O772 (excluding class O7711)
